,4711,1079,525,521,411,325,246,225,214,138,132,121,79,51,48,42,41,40,40,39,36,36,35,30,27,26,23,22,22,18,16,13,11,10,10,9,9,7,7,6,5,4,4,3,2,2,1,0
2021/1/24,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Fukuoka,Hyogo,Aichi,Kyoto,Hokkaido,Okinawa,Shizuoka,Ibaraki,Kumamoto,Shiga,Tochigi,Nagano,Gifu,Nara,Fukushima,Miyagi,Mie,Gunma,Hiroshima,Yamaguchi,Wakayama,Saga,Nagasaki,Miyazaki,Oita,Ehime,Okayama,Niigata,Ishikawa,Tottori,Kochi,Kagoshima,Akita,Tokushima,Kagawa,Fukui,Toyama,Yamagata,Iwate,Aomori,Yamanashi,Shimane
,3988,986,553,421,329,285,224,178,164,115,94,76,51,46,43,31,29,29,29,28,26,24,24,23,23,23,17,13,13,12,10,9,9,7,6,5,5,5,5,4,4,4,4,1,1,0,0,0
2021/1/25,ALL,Tokyo,Kanagawa,Chiba,Osaka,Saitama,Fukuoka,Kyoto,Aichi,Hokkaido,Hyogo,Ibaraki,Okinawa,Gifu,Gunma,Shizuoka,Shiga,Hiroshima,Mie,Okayama,Tochigi,Nara,Kumamoto,Kagoshima,Fukushima,Saga,Nagasaki,Miyagi,Yamaguchi,Wakayama,Nagano,Ehime,Oita,Niigata,Tokushima,Miyazaki,Fukui,Aomori,Akita,Yamanashi,Kochi,Tottori,Ishikawa,Toyama,Yamagata,Kagawa,Iwate,Shimane
,2760,619,351,291,273,251,154,91,89,88,80,45,41,39,32,32,28,25,24,21,18,17,16,14,14,12,11,11,10,9,9,6,6,5,5,4,4,4,3,3,2,1,1,1,0,0,0,0
2021/1/26,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Aichi,Fukuoka,Hyogo,Kyoto,Hokkaido,Okinawa,Gifu,Ibaraki,Shizuoka,Tochigi,Yamaguchi,Mie,Oita,Shiga,Fukushima,Miyagi,Miyazaki,Nara,Nagano,Kumamoto,Okayama,Hiroshima,Nagasaki,Ishikawa,Saga,Kagoshima,Gunma,Fukui,Yamanashi,Wakayama,Aomori,Kagawa,Ehime,Niigata,Yamagata,Kochi,Shimane,Tokushima,Toyama,Iwate,Akita,Tottori
,3851,1026,394,343,340,253,215,155,153,113,106,84,61,49,45,41,41,33,31,31,29,27,25,24,23,21,18,17,16,14,13,13,13,12,11,10,10,9,8,6,5,3,3,3,1,1,1,1
2021/1/27,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Aichi,Hyogo,Fukuoka,Hokkaido,Okinawa,Kyoto,Ibaraki,Shizuoka,Gunma,Gifu,Mie,Tochigi,Hiroshima,Shiga,Miyagi,Nara,Fukushima,Nagano,Kumamoto,Yamaguchi,Okayama,Miyazaki,Ehime,Oita,Wakayama,Niigata,Kagawa,Nagasaki,Kagoshima,Yamagata,Fukui,Toyama,Saga,Iwate,Shimane,Ishikawa,Aomori,Tokushima,Akita,Kochi,Yamanashi,Tottori
,3968,976,386,357,258,247,227,211,185,147,131,128,84,60,52,49,43,38,36,31,27,26,25,23,22,18,18,17,15,14,13,12,11,11,10,10,8,8,7,6,5,5,4,4,2,1,0,0
2021/1/28,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Aichi,Hyogo,Fukuoka,Hokkaido,Kyoto,Okinawa,Shizuoka,Ibaraki,Gifu,Tochigi,Gunma,Mie,Nagasaki,Miyagi,Hiroshima,Nara,Oita,Niigata,Yamaguchi,Okayama,Miyazaki,Nagano,Kumamoto,Fukushima,Kagoshima,Kagawa,Shiga,Wakayama,Yamagata,Saga,Kochi,Tokushima,Toyama,Ishikawa,Aomori,Shimane,Akita,Fukui,Ehime,Iwate,Tottori,Yamanashi
,4122,1065,433,397,314,292,244,231,185,115,109,96,89,60,53,34,33,29,28,27,26,25,22,21,21,18,17,17,15,15,13,10,10,8,7,7,6,6,6,5,4,4,2,2,1,0,0,0
2021/1/29,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Aichi,Hyogo,Fukuoka,Hokkaido,Kyoto,Ibaraki,Okinawa,Tochigi,Gunma,Shizuoka,Hiroshima,Nara,Shiga,Gifu,Oita,Kagoshima,Kumamoto,Nagasaki,Mie,Wakayama,Yamagata,Miyazaki,Fukushima,Yamaguchi,Miyagi,Okayama,Nagano,Niigata,Shimane,Ehime,Kochi,Kagawa,Toyama,Akita,Ishikawa,Fukui,Aomori,Yamanashi,Tokushima,Saga,Iwate,Tottori
,3547,871,385,346,340,256,164,161,159,111,89,86,63,44,41,38,37,30,30,27,20,19,19,18,17,15,15,14,14,14,13,12,12,11,10,8,6,6,5,5,4,3,3,2,2,2,0,0
2021/1/30,ALL,Tokyo,Kanagawa,Osaka,Chiba,Saitama,Fukuoka,Hyogo,Aichi,Hokkaido,Kyoto,Okinawa,Ibaraki,Shizuoka,Hiroshima,Gunma,Nagasaki,Mie,Gifu,Tochigi,Miyagi,Nara,Shiga,Ehime,Okayama,Yamaguchi,Kumamoto,Nagano,Kagoshima,Fukushima,Oita,Kagawa,Aomori,Wakayama,Saga,Yamagata,Miyazaki,Kochi,Niigata,Ishikawa,Toyama,Tokushima,Fukui,Iwate,Shimane,Akita,Tottori,Yamanashi
,3330,770,397,338,317,306,154,137,126,106,82,76,69,49,38,31,30,28,28,24,23,20,18,16,14,14,13,12,11,11,10,9,9,7,6,6,5,5,5,4,2,1,1,1,1,0,0,0
2021/1/31,ALL,Tokyo,Kanagawa,Saitama,Osaka,Chiba,Fukuoka,Aichi,Hyogo,Hokkaido,Kyoto,Ibaraki,Gunma,Okinawa,Nara,Gifu,Miyagi,Yamaguchi,Tochigi,Shizuoka,Hiroshima,Mie,Kagoshima,Oita,Miyazaki,Kagawa,Okayama,Fukushima,Wakayama,Shiga,Kumamoto,Nagano,Ishikawa,Aomori,Niigata,Saga,Nagasaki,Fukui,Shimane,Yamagata,Toyama,Akita,Kochi,Tottori,Yamanashi,Tokushima,Ehime,Iwate
,2673,634,390,243,214,212,127,121,111,104,76,63,61,39,24,19,17,17,16,15,14,14,13,13,11,10,9,9,9,8,8,8,7,6,6,5,4,4,3,2,2,1,1,1,1,1,0,0
2021/2/1,ALL,Tokyo,Kanagawa,Chiba,Osaka,Saitama,Aichi,Hokkaido,Kyoto,Fukuoka,Hyogo,Okinawa,Nara,Ibaraki,Gunma,Shizuoka,Gifu,Mie,Hiroshima,Miyazaki,Kagawa,Kagoshima,Shiga,Oita,Fukushima,Okayama,Miyagi,Yamaguchi,Kochi,Ishikawa,Nagasaki,Kumamoto,Yamagata,Tochigi,Fukui,Tottori,Nagano,Saga,Ehime,Wakayama,Tokushima,Niigata,Toyama,Shimane,Aomori,Akita,Iwate,Yamanashi
,1782,393,221,192,177,159,80,76,63,63,60,35,30,28,25,18,17,15,12,12,12,10,9,8,8,7,7,5,4,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0
2021/2/2,ALL,Tokyo,Saitama,Chiba,Osaka,Kanagawa,Hyogo,Hokkaido,Aichi,Fukuoka,Kyoto,Okinawa,Gunma,Gifu,Mie,Ibaraki,Shiga,Shizuoka,Nara,Miyazaki,Tochigi,Hiroshima,Oita,Yamaguchi,Niigata,Kumamoto,Okayama,Miyagi,Kagawa,Nagano,Aomori,Nagasaki,Ishikawa,Wakayama,Kagoshima,Yamagata,Saga,Toyama,Iwate,Tokushima,Shimane,Fukushima,Yamanashi,Akita,Tottori,Ehime,Fukui,Kochi
,2321,556,247,222,211,187,134,105,101,77,56,46,38,36,29,29,26,22,19,17,17,14,11,10,10,10,9,9,8,8,7,7,7,6,5,4,4,3,3,3,2,2,1,1,1,1,0,0
2021/2/3,ALL,Tokyo,Saitama,Osaka,Chiba,Kanagawa,Hyogo,Fukuoka,Aichi,Hokkaido,Okinawa,Gifu,Kyoto,Gunma,Ibaraki,Nara,Mie,Shizuoka,Shiga,Yamaguchi,Nagano,Hiroshima,Oita,Wakayama,Miyazaki,Fukushima,Tochigi,Okayama,Miyagi,Ishikawa,Saga,Kumamoto,Niigata,Iwate,Aomori,Yamanashi,Kagawa,Akita,Yamagata,Kagoshima,Nagasaki,Shimane,Tottori,Ehime,Tokushima,Fukui,Toyama,Kochi
,2648,676,257,244,238,234,120,119,114,94,59,51,43,39,39,34,27,24,22,22,16,15,14,14,13,13,12,12,11,11,8,7,7,6,6,5,5,4,3,3,3,2,1,1,0,0,0,0
2021/2/4,ALL,Tokyo,Saitama,Kanagawa,Osaka,Chiba,Hokkaido,Fukuoka,Hyogo,Aichi,Ibaraki,Okinawa,Gunma,Kyoto,Tochigi,Mie,Nara,Gifu,Shizuoka,Shiga,Oita,Niigata,Ishikawa,Miyagi,Fukushima,Okayama,Kagawa,Kumamoto,Yamaguchi,Miyazaki,Hiroshima,Wakayama,Aomori,Nagano,Iwate,Saga,Ehime,Tokushima,Yamagata,Kagoshima,Nagasaki,Fukui,Toyama,Yamanashi,Akita,Tottori,Kochi,Shimane
,2574,734,241,224,207,204,120,120,111,101,64,58,53,42,27,26,26,24,22,20,15,13,10,9,9,9,8,8,7,7,7,6,6,5,4,4,3,3,3,3,3,2,2,1,1,1,1,0
2021/2/5,ALL,Tokyo,Kanagawa,Chiba,Saitama,Osaka,Hyogo,Hokkaido,Fukuoka,Aichi,Ibaraki,Gunma,Okinawa,Gifu,Shizuoka,Kyoto,Ishikawa,Tochigi,Nara,Shiga,Mie,Miyagi,Hiroshima,Nagano,Nagasaki,Oita,Kagoshima,Fukushima,Wakayama,Miyazaki,Kagawa,Saga,Okayama,Yamaguchi,Kumamoto,Ehime,Yamagata,Kochi,Aomori,Akita,Niigata,Toyama,Iwate,Shimane,Yamanashi,Tottori,Tokushima,Fukui
,2371,577,288,240,227,209,96,93,91,86,56,43,41,37,34,32,25,24,18,15,13,11,9,9,9,9,9,9,7,6,6,6,5,4,4,4,3,3,2,2,2,2,2,1,1,1,0,0
2021/2/6,ALL,Tokyo,Chiba,Saitama,Kanagawa,Osaka,Aichi,Fukuoka,Hyogo,Hokkaido,Ibaraki,Kyoto,Okinawa,Mie,Shizuoka,Gunma,Gifu,Shiga,Tochigi,Nara,Ishikawa,Miyagi,Okayama,Kagawa,Yamaguchi,Nagasaki,Oita,Wakayama,Niigata,Hiroshima,Fukushima,Yamagata,Kumamoto,Kochi,Ehime,Kagoshima,Tokushima,Shimane,Iwate,Miyazaki,Fukui,Aomori,Tottori,Nagano,Saga,Toyama,Yamanashi,Akita
,2277,639,227,206,201,188,120,99,91,78,58,37,32,27,27,27,25,18,17,17,14,13,10,10,9,8,8,8,7,7,7,7,6,5,5,4,2,2,2,2,2,2,1,1,1,0,0,0
2021/2/7,ALL,Tokyo,Saitama,Kanagawa,Chiba,Osaka,Fukuoka,Aichi,Hokkaido,Hyogo,Ibaraki,Kyoto,Ishikawa,Okinawa,Gunma,Gifu,Okayama,Nara,Shizuoka,Hiroshima,Tochigi,Yamaguchi,Miyagi,Mie,Nagano,Shiga,Kagawa,Ehime,Aomori,Kumamoto,Yamanashi,Nagasaki,Fukushima,Oita,Kagoshima,Niigata,Saga,Miyazaki,Kochi,Wakayama,Tokushima,Iwate,Toyama,Yamagata,Akita,Fukui,Tottori,Shimane
,1627,429,187,164,121,117,93,72,69,52,50,30,30,27,22,21,16,13,11,11,10,10,8,6,6,5,5,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0
2021/2/8,ALL,Tokyo,Chiba,Saitama,Kanagawa,Osaka,Fukuoka,Hokkaido,Aichi,Okinawa,Hyogo,Ibaraki,Gifu,Kyoto,Gunma,Shiga,Nara,Hiroshima,Shizuoka,Oita,Ishikawa,Kagoshima,Yamaguchi,Mie,Ehime,Kagawa,Nagano,Wakayama,Saga,Kumamoto,Okayama,Fukushima,Tochigi,Niigata,Nagasaki,Kochi,Fukui,Yamanashi,Toyama,Tottori,Shimane,Yamagata,Aomori,Iwate,Tokushima,Miyazaki,Miyagi,Akita
,1215,276,155,121,121,119,57,50,43,40,33,31,28,21,14,13,10,9,7,7,7,6,6,5,4,3,3,3,3,3,3,3,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0
2021/2/9,ALL,Tokyo,Saitama,Osaka,Kanagawa,Chiba,Aichi,Fukuoka,Hyogo,Hokkaido,Ibaraki,Kyoto,Shizuoka,Gunma,Gifu,Okinawa,Yamaguchi,Tochigi,Hiroshima,Ishikawa,Niigata,Kagoshima,Shiga,Nara,Miyazaki,Mie,Fukushima,Okayama,Fukui,Aomori,Ehime,Saga,Miyagi,Oita,Kagawa,Yamanashi,Nagasaki,Kumamoto,Shimane,Nagano,Iwate,Wakayama,Tokushima,Kochi,Toyama,Yamagata,Akita,Tottori
,1568,412,173,155,141,98,84,71,68,41,40,27,21,21,21,19,15,14,10,10,10,10,10,9,8,7,7,6,6,6,6,5,5,4,4,4,4,3,2,2,2,2,2,1,1,1,0,0
2021/2/10,ALL,Tokyo,Kanagawa,Saitama,Chiba,Osaka,Aichi,Fukuoka,Hyogo,Hokkaido,Aomori,Ibaraki,Gunma,Gifu,Kyoto,Okinawa,Tokushima,Tochigi,Nara,Ishikawa,Miyazaki,Yamaguchi,Mie,Kagoshima,Shizuoka,Shiga,Okayama,Niigata,Nagasaki,Fukushima,Miyagi,Hiroshima,Saga,Wakayama,Nagano,Oita,Yamagata,Kumamoto,Ehime,Kagawa,Iwate,Toyama,Tottori,Shimane,Yamanashi,Kochi,Akita,Fukui
,1885,491,176,169,145,127,114,103,94,64,40,33,29,28,27,27,21,20,16,16,15,15,10,10,10,9,7,7,7,6,6,6,6,5,5,5,4,4,3,2,2,1,0,0,0,0,0,0
2021/2/11,ALL,Tokyo,Kanagawa,Saitama,Osaka,Chiba,Fukuoka,Hokkaido,Aichi,Hyogo,Ibaraki,Ishikawa,Gunma,Kyoto,Okinawa,Gifu,Shizuoka,Shiga,Niigata,Fukushima,Wakayama,Tochigi,Hiroshima,Mie,Oita,Kagawa,Okayama,Yamaguchi,Nara,Miyazaki,Kumamoto,Aomori,Nagasaki,Kagoshima,Kochi,Toyama,Shimane,Yamanashi,Miyagi,Iwate,Saga,Tokushima,Tottori,Yamagata,Ehime,Nagano,Akita,Fukui
,1689,434,178,172,141,127,110,92,80,52,47,25,22,21,16,15,15,14,14,11,11,9,9,8,7,7,6,6,5,5,5,4,4,4,4,2,2,1,1,1,1,1,0,0,0,0,0,0
2021/2/12,ALL,Tokyo,Kanagawa,Saitama,Chiba,Osaka,Fukuoka,Hokkaido,Aichi,Hyogo,Kyoto,Ibaraki,Gifu,Kagoshima,Okinawa,Ishikawa,Gunma,Fukushima,Wakayama,Tochigi,Okayama,Mie,Shiga,Shizuoka,Niigata,Yamanashi,Hiroshima,Kumamoto,Kochi,Yamaguchi,Tokushima,Nara,Ehime,Oita,Nagasaki,Miyagi,Saga,Kagawa,Toyama,Tottori,Shimane,Yamagata,Nagano,Iwate,Aomori,Miyazaki,Akita,Fukui
,1297,307,154,124,117,89,87,75,53,38,27,22,17,16,16,15,13,13,11,11,10,9,9,8,7,7,7,5,5,5,4,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0
2021/2/13,ALL,Tokyo,Saitama,Osaka,Kanagawa,Chiba,Fukuoka,Aichi,Hyogo,Hokkaido,Kyoto,Ibaraki,Gunma,Ishikawa,Tochigi,Shizuoka,Gifu,Miyazaki,Shiga,Kagoshima,Okinawa,Nara,Niigata,Oita,Fukushima,Mie,Hiroshima,Aomori,Miyagi,Okayama,Yamaguchi,Wakayama,Nagasaki,Kumamoto,Fukui,Saga,Yamanashi,Yamagata,Tokushima,Kagawa,Kochi,Iwate,Tottori,Shimane,Ehime,Akita,Nagano,Toyama
,1355,369,164,142,105,98,64,59,55,39,23,19,18,16,16,15,13,13,12,11,11,10,10,10,9,9,8,7,5,4,3,3,3,3,2,1,1,1,1,1,1,1,0,0,0,0,0,0
2021/2/14,ALL,Tokyo,Saitama,Chiba,Kanagawa,Osaka,Aichi,Fukuoka,Hokkaido,Hyogo,Ibaraki,Gunma,Ishikawa,Gifu,Shizuoka,Kyoto,Okinawa,Nara,Shiga,Hiroshima,Mie,Miyagi,Miyazaki,Kagoshima,Tochigi,Fukushima,Kumamoto,Aomori,Kagawa,Wakayama,Okayama,Yamagata,Yamaguchi,Tokushima,Niigata,Kochi,Oita,Toyama,Iwate,Yamanashi,Nagano,Saga,Nagasaki,Fukui,Tottori,Shimane,Ehime,Akita
,1360,371,131,108,108,98,76,69,52,44,38,34,30,23,23,20,18,13,11,10,10,10,8,8,8,6,4,4,4,4,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
2021/2/16,ALL,Tokyo,Chiba,Kanagawa,Saitama,Osaka,Aichi,Fukuoka,Hyogo,Hokkaido,Gifu,Ishikawa,Ibaraki,Kyoto,Shizuoka,Hiroshima,Mie,Gunma,Okinawa,Kagoshima,Tochigi,Nara,Miyagi,Shiga,Iwate,Okayama,Kumamoto,Yamaguchi,Kochi,Oita,Tokushima,Aomori,Niigata,Kagawa,Toyama,Fukushima,Miyazaki,Wakayama,Nagano,Nagasaki,Fukui,Saga,Yamagata,Tottori,Shimane,Ehime,Yamanashi,Akita
,1305,350,145,133,114,98,63,48,46,44,26,21,21,17,15,15,15,14,13,12,10,10,9,8,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0
2021/2/17,ALL,Tokyo,Osaka,Saitama,Chiba,Kanagawa,Aichi,Hyogo,Fukuoka,Hokkaido,Shizuoka,Gunma,Ibaraki,Okinawa,Kyoto,Shiga,Nara,Ishikawa,Mie,Gifu,Hiroshima,Tochigi,Iwate,Niigata,Kumamoto,Fukushima,Tokushima,Okayama,Yamanashi,Oita,Fukui,Nagasaki,Yamaguchi,Miyagi,Aomori,Miyazaki,Kagoshima,Wakayama,Ehime,Kochi,Tottori,Saga,Shimane,Toyama,Nagano,Yamagata,Akita,Kagawa
,1443,378,133,130,130,115,81,74,65,64,32,28,26,20,17,16,15,14,12,12,9,9,9,8,7,7,5,4,4,4,4,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0
2021/2/18,ALL,Tokyo,Saitama,Chiba,Kanagawa,Fukuoka,Osaka,Aichi,Hyogo,Ibaraki,Hokkaido,Shizuoka,Mie,Kyoto,Okinawa,Tochigi,Ishikawa,Gunma,Gifu,Nara,Fukushima,Miyagi,Hiroshima,Tokushima,Shiga,Oita,Niigata,Iwate,Kumamoto,Yamaguchi,Nagano,Kagawa,Kagoshima,Ehime,Kochi,Fukui,Nagasaki,Yamanashi,Toyama,Miyazaki,Wakayama,Okayama,Yamagata,Shimane,Tottori,Saga,Akita,Aomori
,1540,445,210,150,142,101,89,51,46,39,32,23,20,18,17,15,15,14,13,13,12,7,7,5,5,5,5,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,0,0,0,0
2021/2/19,ALL,Tokyo,Chiba,Saitama,Kanagawa,Osaka,Fukuoka,Aichi,Hokkaido,Shizuoka,Hyogo,Ibaraki,Okinawa,Ishikawa,Kyoto,Gunma,Mie,Nara,Miyagi,Ehime,Gifu,Shiga,Tochigi,Iwate,Fukushima,Fukui,Oita,Niigata,Nagasaki,Miyazaki,Kumamoto,Tokushima,Nagano,Yamagata,Wakayama,Tottori,Saga,Okayama,Hiroshima,Yamanashi,Kagawa,Kagoshima,Toyama,Akita,Kochi,Yamaguchi,Shimane,Aomori
,1297,353,146,141,129,91,60,51,43,36,31,22,18,17,17,15,14,13,12,12,11,8,7,6,6,5,4,4,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0
2021/2/20,ALL,Tokyo,Kanagawa,Chiba,Saitama,Osaka,Fukuoka,Aichi,Hyogo,Ibaraki,Hokkaido,Shizuoka,Ishikawa,Kyoto,Tochigi,Shiga,Miyagi,Okinawa,Mie,Gunma,Saga,Kagawa,Fukushima,Kumamoto,Nara,Iwate,Nagasaki,Nagano,Toyama,Ehime,Hiroshima,Oita,Gifu,Okayama,Miyazaki,Niigata,Wakayama,Yamaguchi,Kagoshima,Tokushima,Shimane,Aomori,Akita,Fukui,Yamanashi,Yamagata,Tottori,Kochi
,1228,327,131,123,121,94,71,46,42,38,34,22,18,16,16,15,14,13,11,9,8,6,5,5,5,4,4,4,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
2021/2/21,ALL,Tokyo,Chiba,Kanagawa,Saitama,Hokkaido,Osaka,Ibaraki,Aichi,Fukuoka,Hyogo,Shizuoka,Gunma,Ishikawa,Mie,Gifu,Miyagi,Tochigi,Kyoto,Shiga,Saga,Nagasaki,Okinawa,Kagawa,Nara,Okayama,Ehime,Hiroshima,Niigata,Oita,Yamaguchi,Kagoshima,Miyazaki,Fukushima,Iwate,Aomori,Tokushima,Akita,Toyama,Kochi,Yamagata,Fukui,Yamanashi,Kumamoto,Nagano,Wakayama,Tottori,Shimane
,1029,272,163,100,84,63,60,46,33,32,27,18,13,12,11,11,9,9,9,8,8,8,7,5,4,3,3,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/23,ALL,Tokyo,Saitama,Osaka,Kanagawa,Chiba,Hokkaido,Aichi,Fukuoka,Shizuoka,Hyogo,Gunma,Okinawa,Ibaraki,Ishikawa,Shiga,Gifu,Miyagi,Saga,Tochigi,Fukushima,Niigata,Kyoto,Kagoshima,Mie,Hiroshima,Kagawa,Nagasaki,Ehime,Nara,Oita,Toyama,Okayama,Shimane,Kumamoto,Aomori,Miyazaki,Wakayama,Yamaguchi,Kochi,Tottori,Yamanashi,Nagano,Yamagata,Iwate,Tokushima,Akita,Fukui
,1078,275,105,100,97,90,66,51,45,31,24,21,17,16,14,13,12,12,11,11,9,9,8,7,6,4,3,3,3,3,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
2021/2/25,ALL,Tokyo,Kanagawa,Saitama,Chiba,Osaka,Hokkaido,Aichi,Fukuoka,Hyogo,Okinawa,Tochigi,Ibaraki,Saga,Shizuoka,Fukushima,Ishikawa,Shiga,Gifu,Kyoto,Gunma,Nara,Hiroshima,Mie,Miyagi,Yamagata,Niigata,Ehime,Miyazaki,Yamaguchi,Oita,Tokushima,Aomori,Okayama,Fukui,Yamanashi,Nagano,Kagawa,Akita,Kochi,Toyama,Iwate,Nagasaki,Kumamoto,Wakayama,Tottori,Kagoshima,Shimane
,1064,340,119,111,107,82,43,41,39,36,15,13,13,12,10,8,8,8,8,7,6,6,6,5,5,4,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/26,ALL,Tokyo,Kanagawa,Chiba,Saitama,Osaka,Fukuoka,Aichi,Gunma,Hokkaido,Ibaraki,Hyogo,Okinawa,Fukushima,Shizuoka,Niigata,Shiga,Ishikawa,Mie,Saga,Kyoto,Tochigi,Miyagi,Okayama,Nagano,Yamaguchi,Ehime,Nara,Gifu,Hiroshima,Tottori,Aomori,Kumamoto,Tokushima,Akita,Yamagata,Toyama,Kagawa,Iwate,Kochi,Wakayama,Fukui,Nagasaki,Shimane,Oita,Miyazaki,Kagoshima,Yamanashi
,1057,270,116,113,101,77,52,40,37,36,28,24,23,21,18,15,12,11,8,8,8,5,5,4,4,3,3,3,3,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/27,ALL,Tokyo,Kanagawa,Chiba,Saitama,Osaka,Aichi,Hokkaido,Gunma,Fukuoka,Ibaraki,Shizuoka,Hyogo,Miyagi,Okinawa,Shiga,Mie,Tochigi,Fukushima,Kyoto,Niigata,Ishikawa,Yamaguchi,Gifu,Kagoshima,Nara,Oita,Kagawa,Saga,Fukui,Ehime,Nagano,Iwate,Nagasaki,Wakayama,Okayama,Yamagata,Aomori,Akita,Kochi,Tottori,Shimane,Yamanashi,Kumamoto,Hiroshima,Miyazaki,Toyama,Tokushima
,1208,337,162,151,118,69,53,43,32,31,30,26,21,19,19,18,12,12,12,7,6,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2021/3/3,ALL,Tokyo,Chiba,Kanagawa,Saitama,Osaka,Hokkaido,Aichi,Hyogo,Fukushima,Fukuoka,Ibaraki,Miyagi,Shizuoka,Okinawa,Gunma,Shiga,Gifu,Ishikawa,Okayama,Kyoto,Tochigi,Hiroshima,Nara,Mie,Kumamoto,Saga,Ehime,Yamanashi,Niigata,Yamaguchi,Oita,Tokushima,Toyama,Aomori,Fukui,Akita,Kagawa,Nagano,Kochi,Yamagata,Iwate,Nagasaki,Wakayama,Tottori,Miyazaki,Kagoshima,Shimane
,1240,316,164,138,98,98,60,55,40,38,37,34,27,21,18,17,17,9,8,8,7,7,4,4,4,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/4,ALL,Tokyo,Kanagawa,Saitama,Chiba,Osaka,Aichi,Hokkaido,Ibaraki,Fukuoka,Fukushima,Okinawa,Shiga,Miyagi,Gunma,Hyogo,Tochigi,Okayama,Shizuoka,Kochi,Gifu,Nara,Tokushima,Mie,Kyoto,Ishikawa,Saga,Niigata,Hiroshima,Wakayama,Kumamoto,Toyama,Kagawa,Oita,Aomori,Yamaguchi,Yamagata,Iwate,Ehime,Akita,Fukui,Tottori,Nagasaki,Shimane,Yamanashi,Miyazaki,Kagoshima,Nagano
,1168,279,138,123,107,81,68,66,37,37,34,28,26,22,21,21,11,10,9,9,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/5,ALL,Tokyo,Chiba,Kanagawa,Saitama,Osaka,Hokkaido,Aichi,Ibaraki,Hyogo,Fukuoka,Shizuoka,Miyagi,Fukushima,Shiga,Tochigi,Okinawa,Gunma,Nara,Niigata,Kyoto,Gifu,Mie,Saga,Kumamoto,Kochi,Nagano,Tokushima,Ishikawa,Okayama,Aomori,Hiroshima,Iwate,Kagawa,Ehime,Oita,Wakayama,Yamanashi,Akita,Tottori,Shimane,Toyama,Nagasaki,Yamagata,Yamaguchi,Miyazaki,Kagoshima,Fukui
,1145,301,137,131,90,74,64,50,44,36,25,23,22,19,14,14,13,12,11,10,7,6,5,5,5,5,4,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2021/3/6,ALL,Tokyo,Saitama,Kanagawa,Chiba,Osaka,Hokkaido,Aichi,Miyagi,Fukuoka,Ibaraki,Okinawa,Gunma,Hyogo,Tochigi,Fukushima,Mie,Shizuoka,Okayama,Kyoto,Gifu,Shiga,Nara,Niigata,Hiroshima,Kumamoto,Tokushima,Kagawa,Kochi,Nagano,Saga,Toyama,Ishikawa,Fukui,Yamanashi,Yamaguchi,Yamagata,Iwate,Ehime,Aomori,Akita,Wakayama,Nagasaki,Tottori,Oita,Miyazaki,Kagoshima,Shimane
,1045,293,114,113,108,82,47,35,34,29,28,27,17,15,12,11,10,9,9,9,9,8,7,5,5,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/7,ALL,Tokyo,Saitama,Kanagawa,Chiba,Hokkaido,Osaka,Hyogo,Fukuoka,Miyagi,Aichi,Fukushima,Shizuoka,Ibaraki,Okinawa,Shiga,Saga,Kyoto,Tochigi,Nara,Niigata,Gunma,Okayama,Nagano,Gifu,Mie,Hiroshima,Kagawa,Yamaguchi,Toyama,Kochi,Tottori,Shimane,Aomori,Ishikawa,Fukui,Tokushima,Yamanashi,Ehime,Akita,Yamagata,Iwate,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Wakayama
